measure_id,measure_name,location_id,location_name,country_id,sex_id,sex_name,age_group_id,age_group_name,year_id,rei_id,pathogen,categoria,metric_id,metric,value,lower,upper
1,Deaths,24,Marshall Islands,MHL,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000229524,0.000113989,0.000387839
1,Deaths,17,Sri Lanka,LKA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000229914,4.84E-05,0.000692713
1,Deaths,26,Papua New Guinea,PNG,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000230271,0.000116518,0.000384388
1,Deaths,81,Germany,DEU,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000230519,7.94E-05,0.000543082
6,Incidence,67,Japan,JPN,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,0.000230752,9.99E-06,0.001336819
6,Incidence,72,New Zealand,NZL,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000232213,6.41E-05,0.000529041
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,416,Enterobacter spp,,1,Number,0.000234306,0.000155825,0.00034579
1,Deaths,30,Vanuatu,VUT,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000234531,0.000119102,0.000393943
1,Deaths,48,Hungary,HUN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000235636,9.03E-05,0.000521085
6,Incidence,112,Grenada,GRD,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000235784,7.90E-05,0.00118208
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,421,Legionella spp,,1,Number,0.000235803,0.000144703,0.000353886
6,Incidence,71,Australia,AUS,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.00023629,6.47E-05,0.000538623
1,Deaths,50,Montenegro,MNE,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000236318,8.68E-05,0.000511156
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,424,Other bacterial pathogen,,1,Number,0.000237915,0.000170888,0.000313212
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,424,Other bacterial pathogen,,1,Number,0.000238292,0.000156866,0.000344182
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2021,187,Influenza,,1,Number,0.000239235,8.79E-05,0.000484297
1,Deaths,19,Timor-Leste,TLS,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000239877,0.000119948,0.000405514
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,421,Legionella spp,,1,Number,0.000242777,0.000159475,0.000351114
1,Deaths,24,Marshall Islands,MHL,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000244066,0.000115634,0.0004257
6,Incidence,393,Saint Kitts and Nevis,KNA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000245234,8.23E-05,0.00121982
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2021,414,Acinetobacter baumannii,,1,Number,0.000245438,0.000192271,0.000302949
1,Deaths,38,Mongolia,MNG,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00024632,1.52E-05,0.00101724
6,Incidence,106,Bahamas,BHS,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000246581,8.17E-05,0.001223669
1,Deaths,49,North Macedonia,MKD,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000246704,8.79E-05,0.00053985
1,Deaths,11,Indonesia,IDN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000247196,9.28E-05,0.000497796
6,Incidence,115,Jamaica,JAM,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000247328,8.26E-05,0.001250642
1,Deaths,15,Myanmar,MMR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000248849,0.000124374,0.000418766
6,Incidence,52,Romania,ROU,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000249963,3.29E-05,0.000880264
6,Incidence,52,Romania,ROU,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000249963,3.29E-05,0.000880264
1,Deaths,47,Czechia,CZE,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000250153,9.18E-05,0.000541032
1,Deaths,45,Bulgaria,BGR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000250446,9.36E-05,0.000544792
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,417,Escherichia coli,,1,Number,0.000250657,0.00017428,0.000356926
1,Deaths,46,Croatia,HRV,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000250677,9.19E-05,0.000542752
1,Deaths,116,Saint Lucia,LCA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.000251129,7.75E-05,0.001258213
1,Deaths,49,North Macedonia,MKD,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000251358,8.70E-05,0.000540418
1,Deaths,28,Solomon Islands,SLB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.00025341,0.000125578,0.000428483
6,Incidence,105,Antigua and Barbuda,ATG,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000253714,8.50E-05,0.001271015
1,Deaths,95,United Kingdom,GBR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000253843,0.000129165,0.000435122
6,Incidence,35,Georgia,GEO,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000254394,6.02E-05,0.000852543
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,1990,415,Chlamydia spp,,1,Number,0.000254466,0.000177449,0.00034408
6,Incidence,95,United Kingdom,GBR,3,Both,22,All Ages,1990,426,Polymicrobial,,2,Percent,0.000254659,0.000154195,0.000415868
1,Deaths,55,Slovenia,SVN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000255429,5.37E-05,0.000766926
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,419,Haemophilus influenzae,,1,Number,0.000255816,0.0001705,0.000381662
6,Incidence,95,United Kingdom,GBR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000255858,0.000133168,0.000427861
1,Deaths,25,Micronesia (Federated States of),FSM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000256186,0.00012705,0.000432885
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,416,Enterobacter spp,,1,Number,0.00025629,0.000171417,0.000367987
6,Incidence,108,Belize,BLZ,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000256949,8.61E-05,0.001287075
6,Incidence,72,New Zealand,NZL,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000257456,6.91E-05,0.000589224
1,Deaths,47,Czechia,CZE,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000258631,9.51E-05,0.000564354
6,Incidence,71,Australia,AUS,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000261975,7.01E-05,0.000599043
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,423,Mycoplasma,,1,Number,0.00026203,0.000173373,0.000395548
1,Deaths,45,Bulgaria,BGR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000262035,9.79E-05,0.000571728
1,Deaths,45,Bulgaria,BGR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000262035,9.79E-05,0.000571728
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,421,Legionella spp,,1,Number,0.000263857,0.00017127,0.000382468
1,Deaths,17,Sri Lanka,LKA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00026413,5.52E-05,0.000789513
6,Incidence,114,Haiti,HTI,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000264928,8.74E-05,0.001321216
1,Deaths,24,Marshall Islands,MHL,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000265361,0.000133383,0.000443985
6,Incidence,111,Dominican Republic,DOM,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000266323,8.82E-05,0.001334705
1,Deaths,77,Cyprus,CYP,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,0.000266347,0.000136624,0.000477806
1,Deaths,114,Haiti,HTI,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000267469,7.49E-05,0.001333205
1,Deaths,46,Croatia,HRV,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000267642,0.000100767,0.000575395
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2020,414,Acinetobacter baumannii,,1,Number,0.000268585,0.000151501,0.000400081
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,425,Other viral etiologies of LRI,,1,Number,0.000269003,0.00019181,0.000367864
1,Deaths,67,Japan,JPN,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,0.000269848,1.16E-05,0.001491557
1,Deaths,66,Brunei Darussalam,BRN,3,Both,1,Under 5,2021,190,Respiratory syncytial virus,,2,Percent,0.00027155,4.59E-05,0.001256112
6,Incidence,95,United Kingdom,GBR,3,Both,22,All Ages,2019,426,Polymicrobial,,2,Percent,0.000272079,0.000155557,0.000456566
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,393,Group B streptococcus,,1,Number,0.000272383,0.000207498,0.000352696
6,Incidence,95,United Kingdom,GBR,3,Both,26,70+ years,1990,426,Polymicrobial,,2,Percent,0.000272706,0.000162122,0.00045342
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2021,418,Fungus,,2,Percent,0.000274907,0.000202955,0.000364332
1,Deaths,19,Timor-Leste,TLS,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000275271,0.000139449,0.000463507
1,Deaths,54,Slovakia,SVK,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000275766,7.61E-05,0.000681599
1,Deaths,74,Andorra,AND,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.000277227,0.000116108,0.000532327
1,Deaths,66,Brunei Darussalam,BRN,3,Both,1,Under 5,2021,187,Influenza,,1,Number,0.000277445,4.19E-05,0.001335415
6,Incidence,95,United Kingdom,GBR,3,Both,25,50-69 years,1990,426,Polymicrobial,,2,Percent,0.000277481,0.000165502,0.00045051
1,Deaths,416,Tuvalu,TUV,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000279151,0.000139321,0.000474884
1,Deaths,55,Slovenia,SVN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000280242,5.88E-05,0.000844585
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,424,Other bacterial pathogen,,1,Number,0.000280337,0.000207392,0.000371525
